timestamp,session_id,source,event,key,dwell_time,flight_time,button,inter_tap_time,hold_duration,x,y,dx,dy,distance,speed_px_per_s,direction_deg,accum_dx,accum_dy,direction,duration_s,scroll_speed,finger_count,pressure
1777264263.081336,1777264257,touchpad,move,,,,,,,1214.0,985.0,45.0,9.0,45.89,7547.7,11.3,,,,,,0,0
1777264263.081336,1777264257,touchpad,move,,,,,,,1493.0,1053.0,279.0,68.0,287.17,1630.52,13.7,,,,,,0,0
1777264263.092618,1777264257,touchpad,move,,,,,,,1494.0,1053.0,1.0,0.0,1.0,88.63,0.0,,,,,,0,0
1777264263.099671,1777264257,touchpad,move,,,,,,,1494.0,1053.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.140307,1777264257,touchpad,move,,,,,,,1494.0,1053.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.154203,1777264257,touchpad,move,,,,,,,1494.0,1053.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.161508,1777264257,touchpad,move,,,,,,,1494.0,1052.0,0.0,-1.0,1.0,136.89,-90.0,,,,,,0,0
1777264263.168837,1777264257,touchpad,move,,,,,,,1493.0,1051.0,-1.0,-1.0,1.41,192.96,-135.0,,,,,,0,0
1777264263.17554,1777264257,touchpad,move,,,,,,,1492.0,1050.0,-1.0,-1.0,1.41,210.96,-135.0,,,,,,0,0
1777264263.181587,1777264257,touchpad,move,,,,,,,1492.0,1050.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.188827,1777264257,touchpad,move,,,,,,,1490.0,1048.0,-2.0,-2.0,2.83,390.68,-135.0,,,,,,0,0
1777264263.196197,1777264257,touchpad,move,,,,,,,1489.0,1048.0,-1.0,0.0,1.0,135.69,180.0,,,,,,0,0
1777264263.20249,1777264257,touchpad,move,,,,,,,1484.0,1044.0,-5.0,-4.0,6.4,1017.45,-141.3,,,,,,0,0
1777264263.209275,1777264257,touchpad,move,,,,,,,1475.0,1041.0,-9.0,-3.0,9.49,1398.27,-161.6,,,,,,0,0
1777264263.216484,1777264257,touchpad,move,,,,,,,1464.0,1036.0,-11.0,-5.0,12.08,1676.04,-155.6,,,,,,0,0
1777264263.223387,1777264257,touchpad,move,,,,,,,1453.0,1033.0,-11.0,-3.0,11.4,1651.55,-164.7,,,,,,0,0
1777264263.230421,1777264257,touchpad,move,,,,,,,1439.0,1029.0,-14.0,-4.0,14.56,2070.24,-164.1,,,,,,0,0
1777264263.238328,1777264257,touchpad,move,,,,,,,1428.0,1025.0,-11.0,-4.0,11.7,1480.18,-160.0,,,,,,0,0
1777264263.24533,1777264257,touchpad,move,,,,,,,1415.0,1022.0,-13.0,-3.0,13.34,2223.42,-167.0,,,,,,0,0
1777264263.250918,1777264257,touchpad,move,,,,,,,1404.0,1019.0,-11.0,-3.0,11.4,1730.31,-164.7,,,,,,0,0
1777264263.25817,1777264257,touchpad,move,,,,,,,1394.0,1013.0,-10.0,-6.0,11.66,1608.1,-149.0,,,,,,0,0
1777264263.265142,1777264257,touchpad,move,,,,,,,1387.0,1010.0,-7.0,-3.0,7.62,1092.36,-156.8,,,,,,0,0
1777264263.272729,1777264257,touchpad,move,,,,,,,1382.0,1005.0,-5.0,-5.0,7.07,931.97,-135.0,,,,,,0,0
1777264263.278626,1777264257,touchpad,move,,,,,,,1379.0,1003.0,-3.0,-2.0,3.61,611.42,-146.3,,,,,,0,0
1777264263.286101,1777264257,touchpad,move,,,,,,,1374.0,1000.0,-5.0,-3.0,5.83,780.05,-149.0,,,,,,0,0
1777264263.292702,1777264257,touchpad,move,,,,,,,1372.0,997.0,-2.0,-3.0,3.61,546.26,-123.7,,,,,,0,0
1777264263.299664,1777264257,touchpad,move,,,,,,,1371.0,996.0,-1.0,-1.0,1.41,203.14,-135.0,,,,,,0,0
1777264263.306674,1777264257,touchpad,move,,,,,,,1370.0,995.0,-1.0,-1.0,1.41,201.74,-135.0,,,,,,0,0
1777264263.314212,1777264257,touchpad,move,,,,,,,1369.0,995.0,-1.0,0.0,1.0,132.66,180.0,,,,,,0,0
1777264263.321343,1777264257,touchpad,move,,,,,,,1368.0,994.0,-1.0,-1.0,1.41,232.93,-135.0,,,,,,0,0
1777264263.326939,1777264257,touchpad,move,,,,,,,1368.0,994.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.334231,1777264257,touchpad,move,,,,,,,1367.0,993.0,-1.0,-1.0,1.41,193.93,-135.0,,,,,,0,0
1777264263.341287,1777264257,touchpad,move,,,,,,,1367.0,993.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.347676,1777264257,touchpad,move,,,,,,,1366.0,993.0,-1.0,0.0,1.0,156.52,180.0,,,,,,0,0
1777264263.355281,1777264257,touchpad,move,,,,,,,1366.0,993.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.362323,1777264257,touchpad,move,,,,,,,1365.0,993.0,-1.0,0.0,1.0,142.02,180.0,,,,,,0,0
1777264263.383406,1777264257,touchpad,move,,,,,,,1365.0,992.0,0.0,-1.0,1.0,47.43,-90.0,,,,,,0,0
1777264263.389686,1777264257,touchpad,move,,,,,,,1364.0,992.0,-1.0,0.0,1.0,159.24,180.0,,,,,,0,0
1777264263.396214,1777264257,touchpad,move,,,,,,,1364.0,991.0,0.0,-1.0,1.0,153.17,-90.0,,,,,,0,0
1777264263.403379,1777264257,touchpad,move,,,,,,,1364.0,991.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.424204,1777264257,touchpad,move,,,,,,,1363.0,991.0,-1.0,0.0,1.0,48.02,180.0,,,,,,0,0
1777264263.438745,1777264257,touchpad,move,,,,,,,1363.0,990.0,0.0,-1.0,1.0,68.77,-90.0,,,,,,0,0
1777264263.444729,1777264257,touchpad,move,,,,,,,1363.0,988.0,0.0,-2.0,2.0,334.23,-90.0,,,,,,0,0
1777264263.451966,1777264257,touchpad,move,,,,,,,1362.0,986.0,-1.0,-2.0,2.24,308.95,-116.6,,,,,,0,0
1777264263.459501,1777264257,touchpad,move,,,,,,,1359.0,980.0,-3.0,-6.0,6.71,890.36,-116.6,,,,,,0,0
1777264263.46549,1777264257,touchpad,move,,,,,,,1356.0,973.0,-3.0,-7.0,7.62,1271.46,-113.2,,,,,,0,0
1777264263.472499,1777264257,touchpad,move,,,,,,,1351.0,960.0,-5.0,-13.0,13.93,1987.27,-111.0,,,,,,0,0
1777264263.47993,1777264257,touchpad,move,,,,,,,1346.0,944.0,-5.0,-16.0,16.76,2613.44,-107.4,,,,,,0,0
1777264263.486427,1777264257,touchpad,move,,,,,,,1334.0,916.0,-12.0,-28.0,30.46,4054.31,-113.2,,,,,,0,0
1777264263.492855,1777264257,touchpad,move,,,,,,,1330.0,905.0,-4.0,-11.0,11.7,1820.96,-110.0,,,,,,0,0
1777264263.500932,1777264257,touchpad,move,,,,,,,1327.0,899.0,-3.0,-6.0,6.71,830.57,-116.6,,,,,,0,0
1777264263.507415,1777264257,touchpad,move,,,,,,,1326.0,897.0,-1.0,-2.0,2.24,344.9,-116.6,,,,,,0,0
1777264263.515007,1777264257,touchpad,move,,,,,,,1325.0,896.0,-1.0,-1.0,1.41,186.28,-135.0,,,,,,0,0
1777264263.521119,1777264257,touchpad,move,,,,,,,1325.0,895.0,0.0,-1.0,1.0,163.6,-90.0,,,,,,0,0
1777264263.528075,1777264257,touchpad,move,,,,,,,1325.0,895.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.534097,1777264257,touchpad,move,,,,,,,1325.0,895.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.541775,1777264257,touchpad,move,,,,,,,1324.0,894.0,-1.0,-1.0,1.41,184.18,-135.0,,,,,,0,0
1777264263.55482,1777264257,touchpad,move,,,,,,,1324.0,894.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.562414,1777264257,touchpad,move,,,,,,,1324.0,894.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.577221,1777264257,touchpad,move,,,,,,,1324.0,893.0,0.0,-1.0,1.0,67.54,-90.0,,,,,,0,0
1777264263.58325,1777264257,touchpad,move,,,,,,,1323.0,892.0,-1.0,-1.0,1.41,234.55,-135.0,,,,,,0,0
1777264263.591337,1777264257,touchpad,move,,,,,,,1323.0,891.0,0.0,-1.0,1.0,123.66,-90.0,,,,,,0,0
1777264263.597712,1777264257,touchpad,move,,,,,,,1322.0,889.0,-1.0,-2.0,2.24,464.48,-116.6,,,,,,0,0
1777264263.603924,1777264257,touchpad,move,,,,,,,1322.0,882.0,0.0,-7.0,7.0,900.65,-90.0,,,,,,0,0
1777264263.611012,1777264257,touchpad,move,,,,,,,1320.0,865.0,-2.0,-17.0,17.12,2414.9,-96.7,,,,,,0,0
1777264263.618059,1777264257,touchpad,move,,,,,,,1319.0,848.0,-1.0,-17.0,17.03,2416.48,-93.4,,,,,,0,0
1777264263.624989,1777264257,touchpad,move,,,,,,,1318.0,841.0,-1.0,-7.0,7.07,1020.3,-98.1,,,,,,0,0
1777264263.632477,1777264257,touchpad,move,,,,,,,1318.0,838.0,0.0,-3.0,3.0,400.65,-90.0,,,,,,0,0
1777264263.639354,1777264257,touchpad,move,,,,,,,1317.0,835.0,-1.0,-3.0,3.16,459.85,-108.4,,,,,,0,0
1777264263.64592,1777264257,touchpad,move,,,,,,,1317.0,834.0,0.0,-1.0,1.0,152.29,-90.0,,,,,,0,0
1777264263.652586,1777264257,touchpad,move,,,,,,,1317.0,833.0,0.0,-1.0,1.0,150.02,-90.0,,,,,,0,0
1777264263.659775,1777264257,touchpad,move,,,,,,,1317.0,831.0,0.0,-2.0,2.0,278.18,-90.0,,,,,,0,0
1777264263.666165,1777264257,touchpad,move,,,,,,,1317.0,828.0,0.0,-3.0,3.0,469.55,-90.0,,,,,,0,0
1777264263.674141,1777264257,touchpad,move,,,,,,,1317.0,826.0,0.0,-2.0,2.0,250.74,-90.0,,,,,,0,0
1777264263.680125,1777264257,touchpad,move,,,,,,,1318.0,820.0,1.0,-6.0,6.08,1016.41,-80.5,,,,,,0,0
1777264263.687854,1777264257,touchpad,move,,,,,,,1321.0,812.0,3.0,-8.0,8.54,1308.8,-69.4,,,,,,0,0
1777264263.694842,1777264257,touchpad,move,,,,,,,1323.0,806.0,2.0,-6.0,6.32,772.39,-71.6,,,,,,0,0
1777264263.701428,1777264257,touchpad,move,,,,,,,1325.0,798.0,2.0,-8.0,8.25,1252.02,-76.0,,,,,,0,0
1777264263.708071,1777264257,touchpad,move,,,,,,,1331.0,782.0,6.0,-16.0,17.09,2572.59,-69.4,,,,,,0,0
1777264263.714781,1777264257,touchpad,move,,,,,,,1337.0,765.0,6.0,-17.0,18.03,2686.68,-70.6,,,,,,0,0
1777264263.721775,1777264257,touchpad,move,,,,,,,1344.0,750.0,7.0,-15.0,16.55,2366.49,-65.0,,,,,,0,0
1777264263.727788,1777264257,touchpad,move,,,,,,,1347.0,742.0,3.0,-8.0,8.54,1421.05,-69.4,,,,,,0,0
1777264263.735357,1777264257,touchpad,move,,,,,,,1351.0,736.0,4.0,-6.0,7.21,952.68,-56.3,,,,,,0,0
1777264263.742433,1777264257,touchpad,move,,,,,,,1355.0,729.0,4.0,-7.0,8.06,1139.42,-60.3,,,,,,0,0
1777264263.749476,1777264257,touchpad,move,,,,,,,1357.0,724.0,2.0,-5.0,5.39,764.55,-68.2,,,,,,0,0
1777264263.756438,1777264257,touchpad,move,,,,,,,1359.0,720.0,2.0,-4.0,4.47,642.4,-63.4,,,,,,0,0
1777264263.763978,1777264257,touchpad,move,,,,,,,1361.0,718.0,2.0,-2.0,2.83,469.87,-45.0,,,,,,0,0
1777264263.770601,1777264257,touchpad,move,,,,,,,1361.0,717.0,0.0,-1.0,1.0,122.81,-90.0,,,,,,0,0
1777264263.776601,1777264257,touchpad,move,,,,,,,1362.0,716.0,1.0,-1.0,1.41,235.7,-45.0,,,,,,0,0
1777264263.784574,1777264257,touchpad,move,,,,,,,1363.0,716.0,1.0,0.0,1.0,125.42,0.0,,,,,,0,0
1777264263.790807,1777264257,touchpad,move,,,,,,,1363.0,715.0,0.0,-1.0,1.0,160.44,-90.0,,,,,,0,0
1777264263.797971,1777264257,touchpad,move,,,,,,,1363.0,714.0,0.0,-1.0,1.0,139.57,-90.0,,,,,,0,0
1777264263.812193,1777264257,touchpad,move,,,,,,,1364.0,714.0,1.0,0.0,1.0,70.32,0.0,,,,,,0,0
1777264263.824705,1777264257,touchpad,move,,,,,,,1364.0,714.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.83934,1777264257,touchpad,move,,,,,,,1365.0,714.0,1.0,0.0,1.0,68.33,0.0,,,,,,0,0
1777264263.860868,1777264257,touchpad,move,,,,,,,1365.0,714.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.901941,1777264257,touchpad,move,,,,,,,1365.0,714.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.908494,1777264257,touchpad,move,,,,,,,1365.0,714.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264263.91554,1777264257,touchpad,move,,,,,,,1362.0,714.0,-3.0,0.0,3.0,425.76,180.0,,,,,,0,0
1777264263.922574,1777264257,touchpad,move,,,,,,,1352.0,715.0,-10.0,1.0,10.05,1428.74,174.3,,,,,,0,0
1777264263.929086,1777264257,touchpad,move,,,,,,,1306.0,719.0,-46.0,4.0,46.17,7091.14,175.0,,,,,,0,0
1777264263.936141,1777264257,touchpad,move,,,,,,,1262.0,721.0,-44.0,2.0,44.05,6242.69,177.4,,,,,,0,0
1777264263.943117,1777264257,touchpad,move,,,,,,,1229.0,723.0,-33.0,2.0,33.06,4739.1,176.5,,,,,,0,0
1777264263.950663,1777264257,touchpad,move,,,,,,,1204.0,723.0,-25.0,0.0,25.0,3835.18,180.0,,,,,,0,0
1777264263.957677,1777264257,touchpad,move,,,,,,,1179.0,724.0,-25.0,1.0,25.02,3111.59,177.7,,,,,,0,0
1777264263.963675,1777264257,touchpad,move,,,,,,,1162.0,726.0,-17.0,2.0,17.12,2853.53,173.3,,,,,,0,0
1777264263.971295,1777264257,touchpad,move,,,,,,,1151.0,728.0,-11.0,2.0,11.18,1467.4,169.7,,,,,,0,0
1777264263.978348,1777264257,touchpad,move,,,,,,,1140.0,731.0,-11.0,3.0,11.4,1616.44,164.7,,,,,,0,0
1777264263.984353,1777264257,touchpad,move,,,,,,,1130.0,736.0,-10.0,5.0,11.18,1862.05,153.4,,,,,,0,0
1777264264.270625,1777264257,touchpad,move,,,,,,,1110.0,738.0,-20.0,2.0,20.1,70.21,174.3,,,,,,0,0
1777264264.277185,1777264257,touchpad,move,,,,,,,1096.0,738.0,-14.0,0.0,14.0,2134.12,180.0,,,,,,0,0
1777264264.285032,1777264257,touchpad,move,,,,,,,1078.0,738.0,-18.0,0.0,18.0,2293.85,180.0,,,,,,0,0
1777264264.290984,1777264257,touchpad,move,,,,,,,1065.0,735.0,-13.0,-3.0,13.34,2241.41,-167.0,,,,,,0,0
1777264264.29823,1777264257,touchpad,move,,,,,,,1054.0,732.0,-11.0,-3.0,11.4,1573.68,-164.7,,,,,,0,0
1777264264.304752,1777264257,touchpad,move,,,,,,,1038.0,727.0,-16.0,-5.0,16.76,2570.26,-162.6,,,,,,0,0
1777264264.311796,1777264257,touchpad,move,,,,,,,1021.0,721.0,-17.0,-6.0,18.03,2559.28,-160.6,,,,,,0,0
1777264264.320025,1777264257,touchpad,move,,,,,,,1003.0,714.0,-18.0,-7.0,19.31,2675.57,-158.7,,,,,,0,0
1777264264.32579,1777264257,touchpad,move,,,,,,,989.0,708.0,-14.0,-6.0,15.23,2247.99,-156.8,,,,,,0,0
1777264264.332933,1777264257,touchpad,move,,,,,,,976.0,701.0,-13.0,-7.0,14.76,2066.89,-151.7,,,,,,0,0
1777264264.340383,1777264257,touchpad,move,,,,,,,965.0,695.0,-11.0,-6.0,12.53,2121.87,-151.4,,,,,,0,0
1777264264.346404,1777264257,touchpad,move,,,,,,,953.0,687.0,-12.0,-8.0,14.42,1906.37,-146.3,,,,,,0,0
1777264264.353428,1777264257,touchpad,move,,,,,,,945.0,681.0,-8.0,-6.0,10.0,1423.68,-143.1,,,,,,0,0
1777264264.361359,1777264257,touchpad,move,,,,,,,934.0,674.0,-11.0,-7.0,13.04,1643.88,-147.5,,,,,,0,0
1777264264.367766,1777264257,touchpad,move,,,,,,,928.0,671.0,-6.0,-3.0,6.71,1046.97,-153.4,,,,,,0,0
1777264264.373777,1777264257,touchpad,move,,,,,,,925.0,669.0,-3.0,-2.0,3.61,599.85,-146.3,,,,,,0,0
1777264264.380785,1777264257,touchpad,move,,,,,,,924.0,668.0,-1.0,-1.0,1.41,201.81,-135.0,,,,,,0,0
1777264264.388317,1777264257,touchpad,move,,,,,,,923.0,668.0,-1.0,0.0,1.0,132.77,180.0,,,,,,0,0
1777264264.394849,1777264257,touchpad,move,,,,,,,923.0,668.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.401588,1777264257,touchpad,move,,,,,,,923.0,668.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.415802,1777264257,touchpad,move,,,,,,,922.0,666.0,-1.0,-2.0,2.24,157.32,-116.6,,,,,,0,0
1777264264.422864,1777264257,touchpad,move,,,,,,,902.0,623.0,-20.0,-43.0,47.42,6715.14,-114.9,,,,,,0,0
1777264264.430101,1777264257,touchpad,move,,,,,,,861.0,535.0,-41.0,-88.0,97.08,13415.26,-115.0,,,,,,0,0
1777264264.436092,1777264257,touchpad,move,,,,,,,812.0,416.0,-49.0,-119.0,128.69,21478.63,-112.4,,,,,,0,0
1777264264.443092,1777264257,touchpad,move,,,,,,,783.0,337.0,-29.0,-79.0,84.15,12022.55,-110.2,,,,,,0,0
1777264264.450185,1777264257,touchpad,move,,,,,,,765.0,285.0,-18.0,-52.0,55.03,7757.76,-109.1,,,,,,0,0
1777264264.458254,1777264257,touchpad,move,,,,,,,762.0,267.0,-3.0,-18.0,18.25,2599.21,-99.5,,,,,,0,0
1777264264.464195,1777264257,touchpad,move,,,,,,,758.0,241.0,-4.0,-26.0,26.31,3763.9,-98.7,,,,,,0,0
1777264264.470776,1777264257,touchpad,move,,,,,,,756.0,231.0,-2.0,-10.0,10.2,1549.71,-101.3,,,,,,0,0
1777264264.477791,1777264257,touchpad,move,,,,,,,756.0,223.0,0.0,-8.0,8.0,1140.3,-90.0,,,,,,0,0
1777264264.484785,1777264257,touchpad,move,,,,,,,756.0,220.0,0.0,-3.0,3.0,428.95,-90.0,,,,,,0,0
1777264264.540529,1777264257,touchpad,move,,,,,,,756.0,220.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.547844,1777264257,touchpad,move,,,,,,,756.0,220.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.554584,1777264257,touchpad,move,,,,,,,756.0,220.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.568504,1777264257,touchpad,move,,,,,,,756.0,220.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.581672,1777264257,touchpad,move,,,,,,,757.0,220.0,1.0,0.0,1.0,75.94,0.0,,,,,,0,0
1777264264.588378,1777264257,touchpad,move,,,,,,,758.0,221.0,1.0,1.0,1.41,210.87,45.0,,,,,,0,0
1777264264.602568,1777264257,touchpad,move,,,,,,,758.0,221.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.609757,1777264257,touchpad,move,,,,,,,758.0,221.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.637621,1777264257,touchpad,move,,,,,,,759.0,221.0,1.0,0.0,1.0,35.89,0.0,,,,,,0,0
1777264264.65118,1777264257,touchpad,move,,,,,,,759.0,221.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.67179,1777264257,touchpad,move,,,,,,,760.0,222.0,1.0,1.0,1.41,68.62,45.0,,,,,,0,0
1777264264.693035,1777264257,touchpad,move,,,,,,,760.0,223.0,0.0,1.0,1.0,47.07,90.0,,,,,,0,0
1777264264.727515,1777264257,touchpad,move,,,,,,,760.0,223.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.741113,1777264257,touchpad,move,,,,,,,760.0,224.0,0.0,1.0,1.0,73.54,90.0,,,,,,0,0
1777264264.769114,1777264257,touchpad,move,,,,,,,760.0,224.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0
1777264264.782591,1777264257,touchpad,move,,,,,,,761.0,225.0,1.0,1.0,1.41,104.93,45.0,,,,,,0,0
1777264265.022942,1777264257,touchpad,move,,,,,,,726.0,219.0,-35.0,-6.0,35.51,147.75,-170.3,,,,,,0,0
1777264265.029589,1777264257,touchpad,move,,,,,,,673.0,212.0,-53.0,-7.0,53.46,8042.63,-172.5,,,,,,0,0
1777264265.036617,1777264257,touchpad,move,,,,,,,621.0,206.0,-52.0,-6.0,52.35,7448.21,-173.4,,,,,,0,0
1777264265.043639,1777264257,touchpad,move,,,,,,,561.0,202.0,-60.0,-4.0,60.13,8563.37,-176.2,,,,,,0,0
1777264265.049921,1777264257,touchpad,move,,,,,,,517.0,200.0,-44.0,-2.0,44.05,7010.74,-177.4,,,,,,0,0
1777264265.056957,1777264257,touchpad,move,,,,,,,441.0,201.0,-76.0,1.0,76.01,10803.3,179.2,,,,,,0,0
1777264265.064512,1777264257,touchpad,move,,,,,,,371.0,201.0,-70.0,0.0,70.0,9265.67,180.0,,,,,,0,0
1777264265.071545,1777264257,touchpad,move,,,,,,,265.0,208.0,-106.0,7.0,106.23,15103.37,176.2,,,,,,0,0
1777264265.078545,1777264257,touchpad,move,,,,,,,188.0,219.0,-77.0,11.0,77.78,11111.35,171.9,,,,,,0,0
1777264265.085074,1777264257,touchpad,move,,,,,,,87.0,232.0,-101.0,13.0,101.83,15597.41,172.7,,,,,,0,0
1777264265.092426,1777264257,touchpad,move,,,,,,,23.0,244.0,-64.0,12.0,65.12,8856.96,169.4,,,,,,0,0
1777264265.098996,1777264257,touchpad,move,,,,,,,-37.0,261.0,-60.0,17.0,62.36,9491.42,164.2,,,,,,0,0
1777264265.105573,1777264257,touchpad,move,,,,,,,-49.0,279.0,-12.0,18.0,21.63,3289.23,123.7,,,,,,0,0
1777264265.112953,1777264257,touchpad,move,,,,,,,-36.0,295.0,13.0,16.0,20.62,2793.61,50.9,,,,,,0,0
1777264265.119951,1777264257,touchpad,move,,,,,,,-20.0,308.0,16.0,13.0,20.62,2945.99,39.1,,,,,,0,0
1777264265.126698,1777264257,touchpad,move,,,,,,,-11.0,318.0,9.0,10.0,13.45,1994.08,48.0,,,,,,0,0
1777264265.133777,1777264257,touchpad,move,,,,,,,-6.0,324.0,5.0,6.0,7.81,1103.17,50.2,,,,,,0,0
1777264265.14066,1777264257,touchpad,move,,,,,,,-5.0,332.0,1.0,8.0,8.06,1171.47,82.9,,,,,,0,0
1777264265.147251,1777264257,touchpad,move,,,,,,,-2.0,337.0,3.0,5.0,5.83,884.58,59.0,,,,,,0,0
1777264265.154262,1777264257,touchpad,move,,,,,,,-1.0,343.0,1.0,6.0,6.08,867.64,80.5,,,,,,0,0
1777264265.162877,1777264257,touchpad,move,,,,,,,0.0,352.0,1.0,9.0,9.06,1051.17,83.7,,,,,,0,0
1777264265.16836,1777264257,touchpad,move,,,,,,,0.0,359.0,0.0,7.0,7.0,1276.53,90.0,,,,,,0,0
1777264265.175897,1777264257,touchpad,move,,,,,,,0.0,362.0,0.0,3.0,3.0,463.25,90.0,,,,,,0,0
1777264265.181732,1777264257,touchpad,move,,,,,,,0.0,365.0,0.0,3.0,3.0,435.06,90.0,,,,,,0,0
1777264265.189329,1777264257,touchpad,move,,,,,,,1.0,369.0,1.0,4.0,4.12,542.71,76.0,,,,,,0,0
1777264265.195839,1777264257,touchpad,move,,,,,,,3.0,372.0,2.0,3.0,3.61,553.85,56.3,,,,,,0,0
1777264265.203034,1777264257,touchpad,move,,,,,,,4.0,374.0,1.0,2.0,2.24,310.79,63.4,,,,,,0,0
1777264265.210934,1777264257,touchpad,move,,,,,,,5.0,375.0,1.0,1.0,1.41,179.0,45.0,,,,,,0,0
1777264265.216322,1777264257,touchpad,move,,,,,,,7.0,376.0,2.0,1.0,2.24,415.04,26.6,,,,,,0,0
1777264265.223784,1777264257,touchpad,move,,,,,,,9.0,376.0,2.0,0.0,2.0,268.0,0.0,,,,,,0,0
1777264265.230375,1777264257,touchpad,move,,,,,,,12.0,376.0,3.0,0.0,3.0,455.19,0.0,,,,,,0,0
1777264265.237378,1777264257,touchpad,move,,,,,,,17.0,376.0,5.0,0.0,5.0,714.0,0.0,,,,,,0,0
1777264265.243542,1777264257,touchpad,move,,,,,,,31.0,371.0,14.0,-5.0,14.87,2411.73,-19.7,,,,,,0,0
1777264265.252132,1777264257,touchpad,move,,,,,,,47.0,360.0,16.0,-11.0,19.42,2260.43,-34.5,,,,,,0,0
1777264265.259017,1777264257,touchpad,move,,,,,,,88.0,331.0,41.0,-29.0,50.22,8618.84,-35.3,,,,,,0,0
1777264265.265024,1777264257,touchpad,move,,,,,,,114.0,309.0,26.0,-22.0,34.06,4820.57,-40.2,,,,,,0,0
1777264265.272609,1777264257,touchpad,move,,,,,,,149.0,272.0,35.0,-37.0,50.93,6714.49,-46.6,,,,,,0,0
1777264265.278578,1777264257,touchpad,move,,,,,,,182.0,231.0,33.0,-41.0,52.63,8816.93,-51.2,,,,,,0,0
1777264265.285578,1777264257,touchpad,move,,,,,,,211.0,192.0,29.0,-39.0,48.6,6942.95,-53.4,,,,,,0,0
1777264265.293441,1777264257,touchpad,move,,,,,,,253.0,138.0,42.0,-54.0,68.41,8700.52,-52.1,,,,,,0,0
